lighting_score,incident_density,safe_stop_proximity,time_sin,time_cos,day_sin,day_cos,safety_label
0.04544638034145787,0.22516102421593187,0.009959741204303318,-0.7957052375277388,0.6056840554042386,0.0,1.0,0
0.8398022856356172,0.9537036264917079,0.3097585632586206,-0.9979995123414164,-0.06322162103501508,-0.9749279121818236,-0.2225209339563146,0
0.7764129607419968,0.583105757279898,0.5453628521336417,-0.9330099396244177,0.3598505975568757,-0.9749279121818236,-0.2225209339563146,1
0.3523270542525393,0.29403971003999907,0.23037482236602402,-0.9880040099833457,0.15442822364072234,-0.433883739117558,-0.9009688679024191,0
0.3559577734706405,0.42782345663824994,0.6757909636279851,0.7661273609021828,-0.6426887791746925,0.43388373911755823,-0.900968867902419,0
0.8015371118829896,0.4495833529202623,0.5078942095312776,-0.7453252647661902,-0.6667010197241402,0.9749279121818236,-0.22252093395631434,1
0.9263826067300868,0.8205764393338497,0.4326424806040359,-0.3609770375042256,0.9325747039217142,-0.433883739117558,-0.9009688679024191,1
0.3282331056783394,0.4703240479372064,0.021388846675079787,0.9209848700905204,0.38959834325154313,-0.9749279121818236,-0.2225209339563146,0
0.17715352322262556,0.09993187705440965,0.7192685059486148,-0.16923713589844575,0.9855753608085437,0.43388373911755823,-0.900968867902419,1
0.9672711903702976,0.7155059546211288,0.431651762593961,-0.9972615633215833,-0.07395521835132203,0.9749279121818236,-0.22252093395631434,1
0.3959704726624549,0.88974899029538,0.6593990799053714,0.22310288459714417,0.9747949029844346,0.0,1.0,0
0.661667259629189,0.6553831994634532,0.9392241361712067,0.983116272500504,-0.18298195196443462,-0.433883739117558,-0.9009688679024191,0
0.5254703073558932,0.46784918329204295,0.37122764775743056,0.20422888801101363,0.978923164146086,0.7818314824680298,0.6234898018587336,0
0.046450412719997725,0.12130299800553412,0.6722341498006051,0.7446712283752839,-0.6674314658675045,-0.9749279121818236,-0.2225209339563146,0
0.5426960831582485,0.03671294348306664,0.6538299638276777,-0.9341273066108303,-0.35694001603069914,-0.9749279121818236,-0.2225209339563146,1
0.5805883502780435,0.6043044198214789,0.6508788374957772,-0.3597811799226099,0.9330367101960644,-0.9749279121818236,-0.2225209339563146,0
0.5140954425512597,0.6380032352162481,0.9218454995477849,-0.9030855095773684,0.4294607809700262,-0.7818314824680299,0.6234898018587334,1
0.7330001072226232,0.4114109317604655,0.8029920178671529,-0.43563068317794634,-0.9001254956248689,-0.433883739117558,-0.9009688679024191,1
0.9523867523987246,0.1989168137372247,0.1845350507366441,-0.5295782242585405,-0.8482611062586631,-0.433883739117558,-0.9009688679024191,1
0.021913328775008956,0.12665587284719393,0.5931059551121646,-0.9934256003862962,-0.11447958987141245,0.9749279121818236,-0.22252093395631434,0
0.6573534821701286,0.642278163507115,0.7937668070297539,-0.5131923351077613,0.8582736318835871,0.7818314824680298,0.6234898018587336,1
0.3169426217672814,0.8602478109774646,0.8852289842111726,0.8845153731585267,0.46651104450616426,-0.7818314824680299,0.6234898018587334,0
0.6457250433510536,0.04758319254611243,0.655948710838392,-0.9208112456452718,-0.3900085254109234,-0.433883739117558,-0.9009688679024191,1
0.9664173858664074,0.43714810504503465,0.7817222659879597,0.8330522369741441,0.553194333369725,-0.9749279121818236,-0.2225209339563146,0
0.7875490858587793,0.8321624537291183,0.9431631278533492,0.17789031159163082,-0.9840503224133573,0.43388373911755823,-0.900968867902419,1
0.2670282701694213,0.7831600290279028,0.02021752014779743,0.1334222219815337,-0.991059287167781,0.0,1.0,0
0.15482861259771985,0.36973781087268875,0.8393708635378904,0.34767649372142767,0.9376145560482592,0.43388373911755823,-0.900968867902419,0
0.927752283195213,0.9059116712346476,0.3621787575581461,0.1084859432554384,0.9940979831565789,0.43388373911755823,-0.900968867902419,1
0.040775141554763916,0.2035348738868964,0.49815072025114837,-0.4924191691419217,-0.8703581802117905,-0.433883739117558,-0.9009688679024191,0
0.3806232934765801,0.34562703703615894,0.3367056688975335,-0.5218748104007074,-0.8530220877968083,0.7818314824680298,0.6234898018587336,0
0.4051026945275664,0.36716962569502265,0.9673191722305912,-0.44172262603034407,0.8971516714875233,-0.9749279121818236,-0.2225209339563146,1
0.7889851599207933,0.402785534046495,0.7146874494349541,0.1256044329878655,-0.9920804032001624,0.0,1.0,1
0.842165376650381,0.008108196886213226,0.5266893589263512,-0.5649418366959889,-0.8251307297335149,0.0,1.0,1
0.4517394759814438,0.16905774913370575,0.9497993534620031,0.236196707066918,0.9717052616769885,0.7818314824680298,0.6234898018587336,0
0.37345794513270525,0.8610088213080136,0.3058025824494788,0.3600999130570372,0.9329137433955587,-0.9749279121818236,-0.2225209339563146,0
0.3663618432936917,0.7192452005758319,0.008223131388891525,-0.9894502653214134,0.14487295280826096,-0.433883739117558,-0.9009688679024191,0
0.16695308874719872,0.9835972997387742,0.5379230312678858,-0.7689158138475906,-0.6393500380973615,0.7818314824680298,0.6234898018587336,0
0.88912792394001,0.821577691760838,0.8328558086179211,-0.651766356474293,-0.7584198155165942,0.0,1.0,1
0.3047510953861333,0.6116556756460141,0.4428705061058905,0.6760780783947732,-0.7368299884736172,-0.433883739117558,-0.9009688679024191,0
0.7727714196650791,0.17619440616424753,0.843668375419441,-0.6755682160543758,-0.7372974877599328,-0.7818314824680299,0.6234898018587334,0
0.219634928594569,0.1382755276778086,0.9155167287166966,0.9928443484809368,-0.11941565931427953,-0.9749279121818236,-0.2225209339563146,1
0.3679407513020845,0.8019139528361265,0.47787730565305764,0.3810817065530897,0.9245413635584862,-0.9749279121818236,-0.2225209339563146,0
0.3109823217156622,0.19495827149863054,0.03206351709454158,0.9994944571438839,0.03179355498608077,-0.433883739117558,-0.9009688679024191,0
0.3930977246667604,0.8843434279712875,0.790407475882988,0.8131987440167863,-0.5819860846528216,-0.433883739117558,-0.9009688679024191,0
0.7699935530986108,0.4677206159711509,0.8741037960662108,-0.5858722153876236,0.8104034472019465,-0.9749279121818236,-0.2225209339563146,1
0.5419009473783581,0.17238636210516622,0.13789882173033396,0.0020744503203231576,0.9999978483256194,0.7818314824680298,0.6234898018587336,1
0.18741194409758222,0.6690535153169479,0.10258456033102081,-0.9482408984126053,0.31755188328469286,-0.7818314824680299,0.6234898018587334,0
0.5956387406078443,0.968326960099255,0.28721257112736154,-0.3495746515108352,0.9369085136880111,0.0,1.0,1
0.9078987937796194,0.12305212359032491,0.05804633701850381,-0.34801821571932207,0.9374877714016004,-0.433883739117558,-0.9009688679024191,1
0.9574480190380962,0.5476161006537471,0.0012036139090179088,-0.5673922391991153,0.8234476588688645,0.7818314824680298,0.6234898018587336,0
0.3138780765150273,0.25143015218746345,0.24889838519319196,0.9604230661315072,-0.2785453895553733,0.0,1.0,0
0.06646332577627212,0.6962214361212724,0.3390285497439097,-0.9353228926244869,-0.3537952607548081,-0.7818314824680299,0.6234898018587334,0
0.28918744629594983,0.15294318647542615,0.04593003222908998,0.6256285056250824,0.7801211271009946,-0.7818314824680299,0.6234898018587334,0
0.3152394346494508,0.6761417886014571,0.3471668396742926,-0.008204158136691566,0.9999663453283156,-0.9749279121818236,-0.2225209339563146,0
0.6694869551981901,0.7284939338474402,0.7857821503937543,0.857997194473057,-0.5136543723909719,-0.9749279121818236,-0.2225209339563146,1
0.056585656146715624,0.23008449185747504,0.548938678518675,-0.9320122618983128,-0.3624267424890041,0.7818314824680298,0.6234898018587336,0
0.05708685608931485,0.39605447743546673,0.09876905139875125,-0.9838135601563922,0.179195086016344,0.43388373911755823,-0.900968867902419,0
0.743946292572677,0.17478128487493383,0.22687051633149413,0.3913741453103931,0.9202316438715631,0.9749279121818236,-0.22252093395631434,1
0.12758030279556376,0.12985701341788103,0.9345580725432818,0.9999281209919388,-0.011989697641331657,-0.433883739117558,-0.9009688679024191,0
0.7831614309236972,0.6453456232506078,0.1866839259143167,0.9566561035882181,0.29122001900179967,0.43388373911755823,-0.900968867902419,1
0.06845045256601678,0.04488101647271803,0.146375938668157,-0.9194347735948899,-0.3932425423380761,0.43388373911755823,-0.900968867902419,0
0.35659617598620563,0.49607547850053113,0.16952016032946238,0.9928574776426301,-0.11930645032484291,0.7818314824680298,0.6234898018587336,0
0.22359583851945264,0.8448640854105085,0.7984959636039131,-0.9983361422072786,-0.057662354813937035,-0.7818314824680299,0.6234898018587334,0
0.7616196153287176,0.7564510879889118,0.23179027761657967,-0.5901863146816491,-0.807267064832013,0.43388373911755823,-0.900968867902419,0
0.2001502442448101,0.8812506816818898,0.011199305255704117,0.8891599869393999,-0.45759645718244596,0.0,1.0,0
0.07773463696498484,0.8890006108146659,0.5901164223444708,0.16545421883724315,0.9862174716911872,-0.9749279121818236,-0.2225209339563146,0
0.7187181132622024,0.0093449534862442,0.8910506169305347,0.5169130494518364,-0.8560379076340039,-0.9749279121818236,-0.2225209339563146,1
0.26532613755546697,0.3635144573692667,0.2826256059514931,-0.7879567839863958,-0.6157305470494512,0.0,1.0,0
0.5003594462155606,0.642833390815738,0.019231703456760174,0.9880420097103885,0.1541849118670718,-0.7818314824680299,0.6234898018587334,0
0.6830067734163568,0.7817798259287263,0.4647842059375008,0.07828639859804105,-0.9969309102413009,0.9749279121818236,-0.22252093395631434,0
0.11586905952512971,0.42914949195832186,0.9784944646717908,0.6230608733758524,-0.7821733491164986,0.0,1.0,1
0.8842064633484078,0.008495578607209509,0.6791288313348619,-0.22618585090620166,0.9740841651776491,0.0,1.0,1
0.8174497084911916,0.13031798809129091,0.02116381398203826,0.8143506426819235,-0.5803731823262841,0.43388373911755823,-0.900968867902419,1
0.01260751997575904,0.460868735269652,0.2725311690402068,0.9856206902660133,0.168972941382777,-0.9749279121818236,-0.2225209339563146,0
0.24067051475715306,0.7152368534826331,0.34031740429819146,-0.6621141481319015,0.7494029989555462,0.7818314824680298,0.6234898018587336,0
0.37487057952370406,0.5059258001463939,0.3688825215558892,-0.7645729716174681,-0.6445371758650035,-0.9749279121818236,-0.2225209339563146,0
0.9636199770892528,0.45688807173726687,0.9841649594832149,-0.9525459549861424,0.3043948153952988,0.43388373911755823,-0.900968867902419,1
0.8349302367992991,0.3309147657801952,0.37151957524357326,0.8855853072940564,-0.4644767631484827,0.0,1.0,1
0.6503256863469369,0.7447507316299222,0.5658179928594681,-0.18556810944664887,0.9826314043202551,0.43388373911755823,-0.900968867902419,0
0.8101610899597025,0.0747459036363155,0.49602989425354427,-0.9971342397768193,-0.07565254698094936,0.9749279121818236,-0.22252093395631434,1
0.07219840897917584,0.46071217134827547,0.8591821994111084,-0.2669777398158915,-0.9637026960856746,-0.7818314824680299,0.6234898018587334,1
0.8441704489691971,0.3290737794607279,0.19187671310235677,0.9974756007404667,0.07101004103255436,0.9749279121818236,-0.22252093395631434,1
0.9427317741351257,0.418932977983946,0.9528038482491732,0.9806765407132337,-0.19563619934645343,0.9749279121818236,-0.22252093395631434,1
0.05702691400361937,0.5830186474441363,0.023806043258343013,-0.30671968156906027,0.9517998933274653,-0.433883739117558,-0.9009688679024191,0
0.7476093801762511,0.8323910417019079,0.2289871853003117,-0.4938443545060064,0.8695503168434509,0.43388373911755823,-0.900968867902419,0
0.3093727178627821,0.7028664440501013,0.587366779457486,0.1859733595986841,0.9825547870320406,-0.7818314824680299,0.6234898018587334,0
0.5708774168394762,0.714153146392174,0.1984007292457164,-0.28984588032847486,-0.9570733334790033,-0.9749279121818236,-0.2225209339563146,0
0.4177609792750997,0.8794626935118923,0.9739405835732572,-0.9502571769656568,0.3114663667641506,0.7818314824680298,0.6234898018587336,1
0.28713795808457554,0.35672316930890635,0.6164793585412445,-0.7646824349721963,0.6444073041524224,0.0,1.0,0
0.9404585843529143,0.9790318407916674,0.5460988080032908,-0.037704413929140104,0.9992889357789668,-0.433883739117558,-0.9009688679024191,0
0.9132869475762367,0.042200468581298445,0.8549256565110712,-0.9830746907670075,-0.1832052192852393,-0.433883739117558,-0.9009688679024191,1
0.9713950940416396,0.6640122280676023,0.9329625485670795,-0.5256706928191801,-0.8506881465678261,0.7818314824680298,0.6234898018587336,1
0.40193091360924216,0.4903124894098283,0.9371449668151219,-0.020567178483209894,0.999788473212829,0.0,1.0,1
0.909202136206487,0.5960301609498011,0.4467215559898736,-0.9871962721947688,0.1595102509707507,-0.7818314824680299,0.6234898018587334,0
0.7798755458576239,0.2827654570600986,0.23419442561681292,-0.26659883765883013,-0.963807584406224,-0.7818314824680299,0.6234898018587334,1
0.254391580841847,0.5703125078265039,0.487813481807599,0.6861301792538286,-0.7274787812143452,0.7818314824680298,0.6234898018587336,0
0.8024017844513243,0.9327791246877345,0.9914018630496114,-0.7531644415437139,-0.6578322916930619,-0.7818314824680299,0.6234898018587334,1
0.7036859774607958,0.9460756180688313,0.07527224100360386,0.19186741797081133,0.9814208546394426,-0.433883739117558,-0.9009688679024191,0
0.4034809690269996,0.33880116992711296,0.8684653412123685,-0.44309271541537476,0.8964757919463469,0.0,1.0,1
0.3570293439700122,0.566806105010466,0.5126839534499428,0.9920116724030394,0.12614611296478642,-0.7818314824680299,0.6234898018587334,0
0.6302472194561579,0.5342204099312473,0.2628142745529417,-0.9947831796857216,-0.10201188859326765,0.7818314824680298,0.6234898018587336,1
0.9977493890102006,0.24219589201314218,0.2978500112861028,-0.7799685950371367,0.6258186564459349,0.9749279121818236,-0.22252093395631434,1
0.009054161580370979,0.49482845662142017,0.909040941314236,0.9218765454931366,-0.38748372207054177,0.0,1.0,0
0.5180787662388154,0.4133424598711922,0.62259379656269,-0.38361455879974393,0.9234932973643489,0.7818314824680298,0.6234898018587336,0
0.8707499012725114,0.039417585120362975,0.4501242726352388,0.9547541102955052,0.2973963497991162,-0.7818314824680299,0.6234898018587334,1
0.5883522209831533,0.5713395284530771,0.7622325620441929,-0.2265480968965873,-0.9739999793596171,0.7818314824680298,0.6234898018587336,1
0.7653633638580407,0.7748834322529488,0.5143264789098588,-0.5965460637890678,0.8025788396025461,0.43388373911755823,-0.900968867902419,1
0.9782206685265583,0.04457004071263082,0.40014955390584517,0.4215564072679035,-0.9068021810137962,0.43388373911755823,-0.900968867902419,1
0.4878343185440125,0.5937057829514346,0.7589864404434826,-0.5369681444677541,-0.8436025200453453,0.7818314824680298,0.6234898018587336,1
0.28869373677069987,0.48387726456425906,0.8914550645563722,-0.8687817490885315,-0.4951951862151651,-0.7818314824680299,0.6234898018587334,1
0.13752094414599325,0.9132296862792705,0.7275933433047433,0.4770372856436248,0.8788830571274899,0.7818314824680298,0.6234898018587336,0
0.9332050877593062,0.47117255937814184,0.2264646916773949,0.9982690037395262,-0.05881323127404174,0.0,1.0,0
0.36255979655909454,0.9928039781860144,0.2471747445945176,0.9839393646712823,-0.1785030158016199,0.7818314824680298,0.6234898018587336,1
0.36250198453151317,0.7206644545078623,0.6862332800964477,0.041195349949648935,-0.9991511112652209,0.0,1.0,0
0.8446659090902243,0.9433572987098816,0.12287557989415265,0.14421042283595933,-0.9895470448369161,-0.7818314824680299,0.6234898018587334,0
0.35483185554316266,0.1863167765185335,0.8352172606087689,0.9015266021855532,0.4327236826795723,-0.9749279121818236,-0.2225209339563146,0
0.6163004859257241,0.6291175786342668,0.9751019011002003,0.8005271419045891,0.5992965001350082,0.43388373911755823,-0.900968867902419,1
0.3843550385241349,0.5162478232000605,0.9822645613556963,-0.24314866949922243,-0.9699890331961274,-0.7818314824680299,0.6234898018587334,0
0.4831808633136685,0.26997363685546205,0.15374503199578593,0.9045778075696389,-0.42630856202110845,0.7818314824680298,0.6234898018587336,0
0.40941207181701833,0.39408364851003186,0.31084615551739325,-0.16520080341736992,-0.9862599528269692,-0.7818314824680299,0.6234898018587334,0
0.640476042175844,0.16859904843403684,0.3448891741731833,-0.9722213643877369,0.23406327911068683,0.7818314824680298,0.6234898018587336,1
0.9338750175279049,0.5051155557440064,0.5302475263662427,0.8271411528804319,-0.5619942288063375,0.43388373911755823,-0.900968867902419,1
0.308468281489484,0.6287213870255821,0.03625231751479485,-0.9822154507196802,0.18775731242094243,-0.433883739117558,-0.9009688679024191,0
0.11259046652919447,0.15991324502412751,0.7917328929996529,-0.575941120189133,-0.8174911779800971,-0.433883739117558,-0.9009688679024191,0
0.12324745813255145,0.14878828384915288,0.07691063873533466,0.7309542280114845,0.6824264916840017,0.0,1.0,0
0.7764474464997246,0.0719067173164456,0.9106125073726052,0.3324804618541166,-0.9431101433476756,-0.433883739117558,-0.9009688679024191,1
0.6011150117432088,0.18181765283733875,0.7629488785115611,-0.02491515106881286,-0.9996895694400428,0.0,1.0,1
0.15159507480009937,0.4906135758981991,0.37504069824021,0.8031050519551959,0.5958374573019408,0.9749279121818236,-0.22252093395631434,0
0.25100138326230026,0.4940116705993056,0.8840701094157313,0.7942665732445253,-0.6075694286469646,0.0,1.0,0
0.5511599619163721,0.5541697216110001,0.4712366872916477,0.6969918480745477,0.7170790498387376,-0.7818314824680299,0.6234898018587334,0
0.2848404943774676,0.40641653657401866,0.6249224697884563,-0.9489528793851646,-0.31541786998615845,-0.433883739117558,-0.9009688679024191,0
0.7932613504382544,0.26167136663750645,0.3017792231362765,0.46409967249790346,0.8857829835729171,-0.9749279121818236,-0.2225209339563146,1
0.5383319432557134,0.3739387136037746,0.09163820517572785,0.941525351554215,-0.33694214990219273,0.43388373911755823,-0.900968867902419,0
0.6635373720167106,0.14431204368748152,0.4713681101729975,-0.40351914311789894,0.9149712023541487,-0.433883739117558,-0.9009688679024191,0
0.372688517012314,0.15126428446267592,0.4479424171771643,-0.5436337612700075,0.8393225444413039,0.0,1.0,1
0.23956189066697242,0.20179494825245692,0.2402271663955453,-0.8060300992549597,0.59187454675382,0.43388373911755823,-0.900968867902419,0
0.17549162738135737,0.009538954025544943,0.42200525084572305,0.9963961559908134,0.08482157936946581,0.7818314824680298,0.6234898018587336,1
0.9390676985128962,0.5356889704560298,0.6546214957970551,-0.7059482851009427,-0.7082633823395349,0.7818314824680298,0.6234898018587336,1
0.6924361513243696,0.4539588330478598,0.4728044641127247,0.6849613022101667,-0.7285794496652734,-0.433883739117558,-0.9009688679024191,1
0.6740199190587927,0.6935098370463204,0.16093701120241843,-0.4735386656154834,-0.8807730310171329,0.9749279121818236,-0.22252093395631434,0
0.6541746014740745,0.1522282139168668,0.30926887879218967,0.8913631911629601,-0.4532898205781641,0.7818314824680298,0.6234898018587336,1
0.23201818030881072,0.760704806043895,0.8789923077586501,-0.9667723689475239,-0.2556387815641295,-0.9749279121818236,-0.2225209339563146,0
0.18519556786746794,0.4263182939907013,0.051745479669101146,-0.30701167320246475,0.9517057489147699,0.9749279121818236,-0.22252093395631434,0
0.6775422674589532,0.4144298124670366,0.1507928158323515,0.7062962422419046,0.7079163920937026,-0.7818314824680299,0.6234898018587334,0
0.518700994380595,0.9730453495141611,0.8276794072035405,-0.8518103018562672,-0.5238503695250535,0.7818314824680298,0.6234898018587336,0
0.04315991195057611,0.06090554323518271,0.8059281534153586,-0.6551936277415584,-0.7554609918234403,-0.9749279121818236,-0.2225209339563146,0
0.20347274249759584,0.5103927213487066,0.234405744408259,0.7357882914975192,0.677211628735923,-0.433883739117558,-0.9009688679024191,0
0.6825324595377216,0.36999888595997743,0.14609069977308609,0.43048069321616317,-0.9025997854908517,-0.433883739117558,-0.9009688679024191,0
0.8629968313588721,0.994287985761059,0.9277322797830039,-0.0655288462787657,0.997850675354471,-0.433883739117558,-0.9009688679024191,1
0.795792669436101,0.3430267125900244,0.4304219080879669,-0.22569323173871683,0.9741984218563146,0.9749279121818236,-0.22252093395631434,1
0.733614380561402,0.11324345163981986,0.4379977478955541,-0.5616465804397461,0.8273772529386699,-0.7818314824680299,0.6234898018587334,1
0.9450240645805688,0.3864433509308174,0.46437032018204105,0.9204789528327932,0.39079214090337633,0.0,1.0,1
0.5069204379618346,0.2100473372920696,0.3395648455635287,0.9101683180059852,-0.414238618308525,-0.7818314824680299,0.6234898018587334,1
0.3342383186960608,0.867152151001122,0.12893730541981718,0.22250049452682336,0.9749325771228076,-0.9749279121818236,-0.2225209339563146,0
0.03142918568673425,0.4490785141348759,0.972095993212311,0.2127946712445491,-0.977096938839706,0.43388373911755823,-0.900968867902419,0
0.5214596387214719,0.11530109033904934,0.8170849469196495,-0.26393043617792716,0.9645417175316624,0.7818314824680298,0.6234898018587336,1
0.3138754967224705,0.39317043456426415,0.1452328690763438,0.8089100988625871,0.5879323532160137,-0.433883739117558,-0.9009688679024191,0
0.6773931298888728,0.33692191307674557,0.789438398815455,0.6525910548871934,0.7577103107924691,0.0,1.0,1
0.5012756446257294,0.41209360963253916,0.24968106433932502,-0.34829886196077486,0.9373835409035243,-0.9749279121818236,-0.2225209339563146,0
0.8129010091300776,0.5454279502117131,0.7483963562097431,0.5223893023944186,0.8527071107618798,0.43388373911755823,-0.900968867902419,1
0.009331619827093296,0.2068718754222878,0.24383909969594042,-0.17062929354184395,0.9853352953108964,0.7818314824680298,0.6234898018587336,0
0.25790282704493983,0.4943708110457581,0.9543459516233008,0.059498844051196084,0.9982283744497406,0.9749279121818236,-0.22252093395631434,0
0.03244344604718696,0.43728164824461757,0.8764856130873655,0.6607606850588345,0.7505966407336098,-0.7818314824680299,0.6234898018587334,0
0.10024556372287663,0.3034532164496062,0.23872881191114503,0.39175240650382165,-0.9200706777190895,-0.7818314824680299,0.6234898018587334,0
0.10540137739646227,0.04751775720711038,0.14588924648328727,0.14745614227338047,-0.9890685952480003,-0.433883739117558,-0.9009688679024191,0
0.0218233967754895,0.3564047358496647,0.17454588350349654,-0.9646458264076732,-0.2635496719676527,-0.7818314824680299,0.6234898018587334,0
0.22048620907017535,0.05227910326875962,0.7001875608304565,0.039137441976951244,-0.9992338368147372,0.0,1.0,1
0.45221794088980716,0.5347994662811925,0.5242579279038355,0.44253209980895153,0.8967526641380443,0.43388373911755823,-0.900968867902419,0
0.9773079079915037,0.10699126117462332,0.8249469294605575,0.2570272839956082,-0.9664041469705317,-0.433883739117558,-0.9009688679024191,1
0.22123869644606398,0.2621129720167965,0.4687335268214602,-0.7809788051157659,-0.6245575281428849,0.43388373911755823,-0.900968867902419,0
0.07115567887790974,0.3006556405607441,0.5861203488054969,0.07988266600574064,0.9968042735019825,0.43388373911755823,-0.900968867902419,0
0.5312940183509319,0.8317853001851593,0.8398595726740419,0.2283961015936306,-0.9735682928160879,-0.433883739117558,-0.9009688679024191,0
0.03353243473577938,0.874743649656566,0.7952870447972226,0.7551902960228154,0.6555056191925226,0.7818314824680298,0.6234898018587336,0
0.24189329411288918,0.378024949434402,0.9352503143943329,-0.9934141432192776,0.11457896862822863,0.43388373911755823,-0.900968867902419,0
0.08613213906368034,0.3377107747242245,0.2968520342799851,0.4573551591694449,0.8892841269139418,-0.433883739117558,-0.9009688679024191,0
0.06656472791422285,0.8414397599562448,0.21993431383058126,-0.8425716498482405,-0.5385842690536126,-0.7818314824680299,0.6234898018587334,0
0.11098946921348107,0.8127329043046794,0.31119244435437654,0.8039055162420902,0.5947570268231712,-0.433883739117558,-0.9009688679024191,0
0.06644384435577488,0.9457747170084609,0.7736366450057608,0.9902964789947695,0.1389708015755901,0.7818314824680298,0.6234898018587336,0
0.6195262000363033,0.30926811149969535,0.7969115657426298,0.617299296903228,-0.786728401700854,-0.7818314824680299,0.6234898018587334,1
0.4261212379522308,0.33281836109167195,0.20022093578866607,0.003843007563500603,0.9999926156191689,0.0,1.0,0
0.26806364082287626,0.9265853832183811,0.6513198972262393,-0.9993555579508555,0.035895247495098086,-0.433883739117558,-0.9009688679024191,0
0.3684489199165789,0.022202812987850318,0.7267405652293196,0.7132211129892994,-0.7009391157485114,0.0,1.0,1
0.44600577295795574,0.14938163622643208,0.5640849216886251,-0.5622035103788966,0.8269989195383788,-0.433883739117558,-0.9009688679024191,0
0.17070836331248018,0.5838582673080154,0.5599641471458432,-0.9857705607095123,0.16809640578683938,-0.7818314824680299,0.6234898018587334,0
0.14879596940511564,0.49632277128437885,0.06477219952520175,0.8041306553899384,0.5944525961438372,-0.7818314824680299,0.6234898018587334,0
0.42906236930266595,0.7841871792320796,0.5929542729274033,-0.3844848428691465,0.9231313046386672,0.9749279121818236,-0.22252093395631434,0
